claim_id,claim_date,sale_id,repair_status
CLAIM10997,2024-04-11,SALE012999,Completed
CLAIM10998,2025-04-27,SALE010619,Completed
CLAIM10999,2025-06-19,SALE000900,Pending Parts
CLAIM11000,2023-12-29,SALE002217,Pending Parts
CLAIM11001,2025-09-05,SALE005740,Completed
CLAIM11002,2024-12-06,SALE009117,Completed
CLAIM11003,2024-08-16,SALE012839,In Progress
CLAIM11004,2024-07-03,SALE008174,Completed
CLAIM11005,2025-06-04,SALE014283,Completed
CLAIM11006,2025-06-05,SALE000028,Completed
CLAIM11007,2024-04-21,SALE008707,Pending Parts
CLAIM11008,2025-08-08,SALE018319,Completed
CLAIM11009,2024-12-31,SALE011923,Completed
CLAIM11010,2025-02-08,SALE009926,In Progress
CLAIM11011,2025-03-21,SALE003862,Completed
CLAIM11012,2024-05-06,SALE007663,Completed
CLAIM11013,2024-10-27,SALE007842,Completed
CLAIM11014,2024-10-29,SALE009106,Pending Parts
CLAIM11015,2025-03-05,SALE007550,Completed
CLAIM11016,2024-12-17,SALE019565,Completed
CLAIM11017,2025-04-11,SALE006026,Completed
CLAIM11018,2024-06-26,SALE003250,Completed
CLAIM11019,2024-10-24,SALE010199,In Progress
CLAIM11020,2025-07-27,SALE018113,Pending Parts
CLAIM11021,2025-07-01,SALE008067,Completed
CLAIM11022,2023-12-18,SALE011521,Completed
CLAIM11023,2025-02-20,SALE011526,Completed
CLAIM11024,2025-06-15,SALE001882,Completed
CLAIM11025,2024-02-27,SALE005298,Completed
CLAIM11026,2024-10-07,SALE003776,Pending Parts
CLAIM11027,2024-08-29,SALE003935,In Progress
CLAIM11028,2025-02-04,SALE019518,Completed
CLAIM11029,2024-10-01,SALE000407,Pending Parts
CLAIM11030,2025-05-31,SALE013163,Completed
CLAIM11031,2025-04-27,SALE014631,Completed
CLAIM11032,2025-05-23,SALE012810,In Progress
CLAIM11033,2024-10-23,SALE015659,In Progress
CLAIM11034,2024-10-09,SALE019241,Pending Parts
CLAIM11035,2025-09-05,SALE011637,Completed
CLAIM11036,2025-06-12,SALE004451,In Progress
CLAIM11037,2025-07-20,SALE007292,Completed
CLAIM11038,2024-05-13,SALE019609,Completed
CLAIM11039,2024-05-13,SALE001101,Completed
CLAIM11040,2023-12-29,SALE003127,Completed
CLAIM11041,2025-08-10,SALE003865,Replaced
CLAIM11042,2025-08-16,SALE001147,Completed
CLAIM11043,2024-02-14,SALE019445,In Progress
CLAIM11044,2025-06-20,SALE005846,Completed
CLAIM11045,2025-09-05,SALE001499,Pending Parts
CLAIM11046,2024-10-23,SALE010495,Completed
CLAIM11047,2025-07-10,SALE009999,Completed
CLAIM11048,2024-09-09,SALE003716,Completed
CLAIM11049,2024-06-21,SALE013680,Completed
CLAIM11050,2024-11-18,SALE014222,Completed
CLAIM11051,2024-02-24,SALE012454,In Progress
CLAIM11052,2025-06-24,SALE002587,In Progress
CLAIM11053,2025-09-01,SALE018241,Completed
CLAIM11054,2024-11-04,SALE006755,Pending Parts
CLAIM11055,2024-09-13,SALE007084,Pending Parts
CLAIM11056,2025-01-30,SALE003236,Replaced
CLAIM11057,2024-11-26,SALE017671,Completed
CLAIM11058,2024-10-25,SALE006029,Pending Parts
CLAIM11059,2025-08-09,SALE019776,Completed
CLAIM11060,2025-02-07,SALE003478,Pending Parts
CLAIM11061,2025-06-29,SALE000289,Pending Parts
CLAIM11062,2025-04-10,SALE000481,Replaced
CLAIM11063,2025-06-24,SALE011759,Pending Parts
CLAIM11064,2025-04-11,SALE012781,Replaced
CLAIM11065,2024-12-05,SALE013701,In Progress
CLAIM11066,2025-07-02,SALE014067,Completed
CLAIM11067,2025-08-29,SALE015610,Pending Parts
CLAIM11068,2025-07-14,SALE014025,Completed
CLAIM11069,2024-02-06,SALE009224,Completed
CLAIM11070,2025-06-30,SALE013718,Pending Parts
CLAIM11071,2025-02-17,SALE018865,Completed
CLAIM11072,2025-08-18,SALE006213,Completed
CLAIM11073,2023-10-06,SALE007080,Completed
CLAIM11074,2024-06-24,SALE019040,Replaced
CLAIM11075,2025-03-16,SALE001442,Completed
CLAIM11076,2024-06-16,SALE013714,In Progress
CLAIM11077,2024-04-13,SALE006569,In Progress
CLAIM11078,2025-06-02,SALE005016,Completed
CLAIM11079,2025-05-17,SALE006861,In Progress
CLAIM11080,2025-02-03,SALE003208,Pending Parts
CLAIM11081,2024-05-15,SALE013657,Completed
CLAIM11082,2025-03-06,SALE009192,Completed
CLAIM11083,2025-08-26,SALE019463,Completed
CLAIM11084,2024-04-14,SALE005322,Completed
CLAIM11085,2024-10-29,SALE018603,Pending Parts
CLAIM11086,2025-02-02,SALE003011,Pending Parts
CLAIM11087,2025-02-05,SALE015322,Completed
CLAIM11088,2024-04-06,SALE009790,Completed
CLAIM11089,2025-03-03,SALE018722,Pending Parts
CLAIM11090,2025-05-16,SALE002281,Completed
CLAIM11091,2025-02-27,SALE017886,Pending Parts
CLAIM11092,2025-05-08,SALE012035,Pending Parts
CLAIM11093,2025-08-26,SALE005060,Pending Parts
CLAIM11094,2025-08-06,SALE010573,Completed
CLAIM11095,2024-01-17,SALE016423,Completed
CLAIM11096,2025-09-03,SALE013060,Completed
CLAIM11097,2025-06-08,SALE016335,Pending Parts
CLAIM11098,2024-06-11,SALE016106,Completed
CLAIM11099,2023-11-22,SALE016099,Completed
CLAIM11100,2025-07-04,SALE016987,Pending Parts
CLAIM11101,2024-09-21,SALE009254,In Progress
CLAIM11102,2024-12-31,SALE015260,Pending Parts
CLAIM11103,2025-08-22,SALE011965,Completed
CLAIM11104,2024-07-11,SALE010926,Pending Parts
CLAIM11105,2025-03-24,SALE015381,Completed
CLAIM11106,2025-05-23,SALE019554,Completed
CLAIM11107,2024-07-18,SALE005678,Completed
CLAIM11108,2025-06-26,SALE017275,Completed
CLAIM11109,2025-01-20,SALE019478,Pending Parts
CLAIM11110,2025-03-08,SALE008130,Completed
CLAIM11111,2025-08-04,SALE000003,Completed
CLAIM11112,2024-09-22,SALE006350,Replaced
CLAIM11113,2024-08-09,SALE018525,Completed
CLAIM11114,2025-08-05,SALE011891,Completed
CLAIM11115,2025-08-14,SALE016755,Completed
CLAIM11116,2025-09-02,SALE004726,Replaced
CLAIM11117,2025-09-04,SALE001448,Replaced
CLAIM11118,2025-04-24,SALE010114,Replaced
CLAIM11119,2024-08-09,SALE003216,Completed
CLAIM11120,2024-07-29,SALE012006,Completed
CLAIM11121,2024-06-12,SALE018148,Pending Parts
CLAIM11122,2025-06-23,SALE014635,Completed
CLAIM11123,2024-09-27,SALE013001,Completed
CLAIM11124,2025-08-12,SALE002549,Completed
CLAIM11125,2025-07-20,SALE013474,Completed
CLAIM11126,2024-07-01,SALE018446,In Progress
CLAIM11127,2025-06-19,SALE011389,Completed
CLAIM11128,2025-05-25,SALE008242,Pending Parts
CLAIM11129,2025-07-16,SALE009175,Completed
CLAIM11130,2025-04-13,SALE000137,Completed
CLAIM11131,2024-08-15,SALE007415,Pending Parts
CLAIM11132,2025-01-16,SALE005473,Pending Parts
CLAIM11133,2025-07-13,SALE009215,Completed
CLAIM11134,2024-07-13,SALE001754,In Progress
CLAIM11135,2025-01-10,SALE006552,Completed
CLAIM11136,2025-07-05,SALE003225,Completed
CLAIM11137,2025-08-16,SALE018011,Completed
CLAIM11138,2025-07-03,SALE014340,Completed
CLAIM11139,2025-08-16,SALE010738,Completed
CLAIM11140,2025-05-16,SALE010096,Pending Parts
CLAIM11141,2024-05-23,SALE013933,Completed
CLAIM11142,2025-09-01,SALE001885,Completed
CLAIM11143,2025-08-11,SALE004141,Completed
CLAIM11144,2025-08-22,SALE013237,In Progress
CLAIM11145,2025-06-07,SALE000271,In Progress
CLAIM11146,2025-09-03,SALE009706,Completed
CLAIM11147,2024-02-21,SALE015254,Pending Parts
CLAIM11148,2025-05-18,SALE016879,Pending Parts
CLAIM11149,2024-05-31,SALE006503,In Progress
CLAIM11150,2024-10-12,SALE014685,Completed
CLAIM11151,2025-04-06,SALE017140,Completed
CLAIM11152,2024-11-30,SALE004876,Pending Parts
CLAIM11153,2024-05-19,SALE002739,Completed
CLAIM11154,2025-03-12,SALE007610,Completed
CLAIM11155,2025-04-28,SALE002504,Completed
CLAIM11156,2024-05-26,SALE001215,Completed
CLAIM11157,2024-10-31,SALE003072,Completed
CLAIM11158,2025-08-24,SALE015800,Completed
CLAIM11159,2025-08-28,SALE010727,In Progress
CLAIM11160,2025-07-15,SALE005133,Completed
CLAIM11161,2025-03-19,SALE015232,In Progress
CLAIM11162,2025-04-14,SALE009174,Completed
CLAIM11163,2024-02-18,SALE008889,In Progress
CLAIM11164,2024-03-03,SALE007970,Pending Parts
CLAIM11165,2025-02-10,SALE014035,In Progress
CLAIM11166,2024-11-18,SALE008351,Completed
CLAIM11167,2025-02-13,SALE007882,Completed
CLAIM11168,2025-06-06,SALE010556,In Progress
CLAIM11169,2025-05-15,SALE007845,Pending Parts
CLAIM11170,2024-12-07,SALE014832,Pending Parts
CLAIM11171,2025-01-03,SALE019457,Completed
CLAIM11172,2024-10-14,SALE010879,In Progress
CLAIM11173,2024-01-17,SALE011477,In Progress
CLAIM11174,2025-06-19,SALE006331,Pending Parts
CLAIM11175,2025-08-07,SALE008419,Completed
CLAIM11176,2024-11-09,SALE013229,In Progress
CLAIM11177,2025-09-03,SALE014681,In Progress
CLAIM11178,2024-11-02,SALE009730,Completed
CLAIM11179,2024-06-19,SALE013361,In Progress
CLAIM11180,2025-02-05,SALE012272,In Progress
CLAIM11181,2024-12-06,SALE011359,Pending Parts
CLAIM11182,2025-08-18,SALE003615,Completed
CLAIM11183,2025-02-26,SALE012692,Completed
CLAIM11184,2025-08-30,SALE019870,Completed
CLAIM11185,2025-08-15,SALE002210,Completed
CLAIM11186,2025-06-20,SALE001551,Completed
CLAIM11187,2025-01-26,SALE010373,Completed
CLAIM11188,2025-06-16,SALE014061,Completed
CLAIM11189,2025-09-02,SALE019716,In Progress
CLAIM11190,2025-06-17,SALE009952,Completed
CLAIM11191,2024-06-16,SALE007930,Pending Parts
CLAIM11192,2024-08-04,SALE001977,Completed
CLAIM11193,2025-08-16,SALE006305,Completed
CLAIM11194,2024-09-06,SALE001156,Completed
CLAIM11195,2025-05-09,SALE004860,Completed
CLAIM11196,2024-08-30,SALE004639,Completed
CLAIM11197,2025-05-11,SALE001541,In Progress
CLAIM11198,2024-03-05,SALE005765,Completed
CLAIM11199,2024-10-06,SALE001960,Completed
CLAIM11200,2025-08-06,SALE018448,Completed
CLAIM11201,2025-08-18,SALE019834,Completed
CLAIM11202,2025-04-22,SALE016985,Replaced
CLAIM11203,2024-09-26,SALE015069,Completed
CLAIM11204,2025-07-06,SALE002019,Replaced
CLAIM11205,2025-08-02,SALE010890,Completed
CLAIM11206,2024-09-23,SALE015209,Completed
CLAIM11207,2024-07-15,SALE015887,Completed
CLAIM11208,2025-03-09,SALE009049,Pending Parts
CLAIM11209,2024-06-26,SALE005346,Completed
CLAIM11210,2025-08-19,SALE002462,Completed
CLAIM11211,2024-02-02,SALE006527,Completed
CLAIM11212,2025-06-02,SALE000480,Completed
CLAIM11213,2024-07-11,SALE014230,Completed
CLAIM11214,2025-09-05,SALE008445,Completed
CLAIM11215,2024-12-12,SALE003014,In Progress
CLAIM11216,2025-02-25,SALE018014,Completed
CLAIM11217,2024-09-07,SALE019769,In Progress
CLAIM11218,2025-05-29,SALE009411,In Progress
CLAIM11219,2025-08-04,SALE005135,Replaced
CLAIM11220,2025-05-17,SALE018611,Completed
CLAIM11221,2025-08-04,SALE001174,Completed
CLAIM11222,2024-03-14,SALE015300,Completed
CLAIM11223,2024-08-19,SALE017023,In Progress
CLAIM11224,2025-02-26,SALE010807,In Progress
CLAIM11225,2025-05-22,SALE013844,Replaced
CLAIM11226,2025-05-18,SALE016515,Completed
CLAIM11227,2024-09-01,SALE011311,Completed
CLAIM11228,2025-07-29,SALE010862,Pending Parts
CLAIM11229,2024-07-14,SALE015228,Completed
CLAIM11230,2025-08-07,SALE015480,Pending Parts
CLAIM11231,2025-03-02,SALE002590,Completed
CLAIM11232,2024-09-26,SALE015196,In Progress
CLAIM11233,2025-08-30,SALE016766,Completed
CLAIM11234,2024-04-09,SALE008648,In Progress
CLAIM11235,2024-09-02,SALE018403,In Progress
CLAIM11236,2025-06-05,SALE011882,Completed
CLAIM11237,2025-08-09,SALE018208,Pending Parts
CLAIM11238,2024-02-17,SALE000710,Pending Parts
CLAIM11239,2024-03-23,SALE006940,Pending Parts
CLAIM11240,2025-07-04,SALE000245,Completed
CLAIM11241,2025-03-05,SALE013546,Completed
CLAIM11242,2024-08-01,SALE013759,Completed
CLAIM11243,2025-06-07,SALE012245,Pending Parts
CLAIM11244,2023-12-15,SALE019631,Replaced
CLAIM11245,2025-03-12,SALE007908,Completed
CLAIM11246,2025-01-15,SALE013882,In Progress
CLAIM11247,2024-12-15,SALE015848,Completed
CLAIM11248,2024-10-23,SALE016710,In Progress
CLAIM11249,2025-08-20,SALE018284,Completed
CLAIM11250,2025-08-08,SALE002250,Completed
CLAIM11251,2024-08-12,SALE017716,Completed
CLAIM11252,2024-09-07,SALE008912,In Progress
CLAIM11253,2025-03-08,SALE012331,Replaced
CLAIM11254,2025-04-28,SALE011594,Replaced
CLAIM11255,2024-05-14,SALE014991,Completed
CLAIM11256,2025-05-04,SALE010620,Pending Parts
CLAIM11257,2025-07-14,SALE005942,Pending Parts
CLAIM11258,2025-04-04,SALE015250,Completed
CLAIM11259,2025-07-03,SALE009957,Completed
CLAIM11260,2025-02-16,SALE002283,Pending Parts
CLAIM11261,2025-08-27,SALE002525,Pending Parts
CLAIM11262,2025-04-01,SALE015899,Pending Parts
CLAIM11263,2025-08-01,SALE013945,In Progress
CLAIM11264,2025-06-02,SALE009030,Pending Parts
CLAIM11265,2024-12-20,SALE002412,Completed
CLAIM11266,2025-01-02,SALE016887,Completed
CLAIM11267,2024-10-17,SALE000749,Completed
CLAIM11268,2024-09-24,SALE003354,Completed
CLAIM11269,2025-04-17,SALE003974,Pending Parts
CLAIM11270,2025-08-14,SALE018089,In Progress
CLAIM11271,2024-11-18,SALE010449,Completed
CLAIM11272,2024-10-28,SALE008758,Pending Parts
CLAIM11273,2025-05-20,SALE003676,Completed
CLAIM11274,2024-11-27,SALE005888,Pending Parts
CLAIM11275,2025-04-23,SALE011509,Completed
CLAIM11276,2025-07-17,SALE014292,Completed
CLAIM11277,2024-03-19,SALE012899,Completed
CLAIM11278,2025-06-08,SALE013435,Completed
CLAIM11279,2024-12-27,SALE009903,Completed
CLAIM11280,2025-01-02,SALE018193,Completed
CLAIM11281,2025-08-05,SALE011796,Completed
CLAIM11282,2024-12-27,SALE007500,In Progress
CLAIM11283,2025-07-20,SALE002578,Completed
CLAIM11284,2024-08-20,SALE013843,Completed
CLAIM11285,2025-07-18,SALE011690,Pending Parts
CLAIM11286,2025-06-21,SALE006391,Completed
CLAIM11287,2024-06-10,SALE017559,Completed
CLAIM11288,2024-10-27,SALE009449,Replaced
CLAIM11289,2025-08-28,SALE004029,In Progress
CLAIM11290,2025-04-06,SALE006415,Completed
CLAIM11291,2024-02-10,SALE000126,Completed
CLAIM11292,2024-04-17,SALE014958,Completed
CLAIM11293,2024-04-13,SALE013699,Completed
CLAIM11294,2024-03-13,SALE015363,Completed
CLAIM11295,2025-04-25,SALE006279,In Progress
CLAIM11296,2025-04-14,SALE013873,Completed
CLAIM11297,2025-01-24,SALE005391,In Progress
CLAIM11298,2025-09-01,SALE001705,Completed
CLAIM11299,2025-04-24,SALE010925,In Progress
CLAIM11300,2024-11-11,SALE004190,Completed
CLAIM11301,2025-03-20,SALE004264,Completed
CLAIM11302,2025-08-26,SALE008340,Completed
CLAIM11303,2024-08-29,SALE006174,Completed
CLAIM11304,2024-04-04,SALE018340,Completed
CLAIM11305,2025-07-10,SALE015326,Replaced
CLAIM11306,2025-09-04,SALE019200,Completed
CLAIM11307,2024-09-13,SALE003244,Pending Parts
CLAIM11308,2025-08-17,SALE015126,Completed
CLAIM11309,2023-11-23,SALE006602,In Progress
CLAIM11310,2024-11-15,SALE017510,Pending Parts
CLAIM11311,2024-04-16,SALE009654,Completed
CLAIM11312,2025-01-22,SALE006261,Completed
CLAIM11313,2024-07-06,SALE008649,In Progress
CLAIM11314,2024-08-16,SALE001059,Pending Parts
CLAIM11315,2025-04-05,SALE011491,Pending Parts
CLAIM11316,2025-06-06,SALE017367,Replaced
CLAIM11317,2025-06-04,SALE002022,In Progress
CLAIM11318,2025-01-19,SALE010767,Completed
CLAIM11319,2025-05-25,SALE013770,Completed
CLAIM11320,2024-07-03,SALE014463,Completed
CLAIM11321,2024-12-01,SALE012278,In Progress
CLAIM11322,2025-09-05,SALE002838,Completed
CLAIM11323,2025-05-29,SALE015962,Pending Parts
CLAIM11324,2025-06-26,SALE014072,Replaced
CLAIM11325,2024-11-14,SALE001032,In Progress
CLAIM11326,2025-05-28,SALE014171,Completed
CLAIM11327,2024-08-15,SALE000166,Completed
CLAIM11328,2024-06-04,SALE000078,Completed
CLAIM11329,2023-11-02,SALE009608,Completed
CLAIM11330,2024-10-29,SALE004452,In Progress
CLAIM11331,2025-04-17,SALE011336,Pending Parts
CLAIM11332,2024-05-18,SALE003580,Completed
CLAIM11333,2024-12-02,SALE014929,Completed
CLAIM11334,2024-08-06,SALE004745,Completed
CLAIM11335,2024-08-01,SALE001380,Completed
CLAIM11336,2025-03-05,SALE001904,Pending Parts
CLAIM11337,2023-11-22,SALE017777,In Progress
CLAIM11338,2024-09-26,SALE007177,Completed
CLAIM11339,2025-07-03,SALE014231,Completed
CLAIM11340,2025-08-06,SALE019893,Completed
CLAIM11341,2025-08-20,SALE003196,Completed
CLAIM11342,2025-07-12,SALE000347,Pending Parts
CLAIM11343,2025-08-18,SALE005532,Pending Parts
CLAIM11344,2025-08-10,SALE000022,Completed
CLAIM11345,2024-07-18,SALE007448,Completed
CLAIM11346,2024-05-16,SALE011414,Completed
CLAIM11347,2024-10-08,SALE013148,In Progress
CLAIM11348,2025-05-07,SALE000866,Replaced
CLAIM11349,2025-08-25,SALE015601,Completed
CLAIM11350,2025-08-07,SALE004635,Completed
CLAIM11351,2025-01-20,SALE003917,Pending Parts
CLAIM11352,2024-09-18,SALE009717,In Progress
CLAIM11353,2024-04-03,SALE017488,Completed
CLAIM11354,2025-08-28,SALE001587,Pending Parts
CLAIM11355,2025-07-21,SALE012203,In Progress
CLAIM11356,2025-08-20,SALE000098,Pending Parts
CLAIM11357,2025-08-21,SALE011326,In Progress
CLAIM11358,2025-08-01,SALE008522,Pending Parts
CLAIM11359,2025-02-07,SALE012386,Replaced
CLAIM11360,2025-05-16,SALE004321,Completed
CLAIM11361,2025-06-22,SALE012712,Completed
CLAIM11362,2025-08-20,SALE012217,In Progress
CLAIM11363,2025-03-26,SALE012277,In Progress
CLAIM11364,2024-12-01,SALE006190,Completed
CLAIM11365,2024-05-30,SALE015188,Completed
CLAIM11366,2024-09-11,SALE017701,In Progress
CLAIM11367,2025-08-14,SALE013927,Completed
CLAIM11368,2025-04-20,SALE004473,Completed
CLAIM11369,2025-07-26,SALE000954,Completed
CLAIM11370,2024-11-14,SALE019610,Pending Parts
CLAIM11371,2025-04-12,SALE008622,In Progress
CLAIM11372,2024-11-13,SALE015393,Completed
CLAIM11373,2025-03-04,SALE001879,Completed
CLAIM11374,2025-02-16,SALE007010,Pending Parts
CLAIM11375,2025-06-17,SALE014075,Completed
CLAIM11376,2025-03-26,SALE012732,Completed
CLAIM11377,2024-08-23,SALE003941,Completed
CLAIM11378,2025-07-29,SALE013765,Pending Parts
CLAIM11379,2025-03-21,SALE001701,Completed
CLAIM11380,2025-08-09,SALE019567,Pending Parts
CLAIM11381,2025-08-11,SALE008029,Completed
CLAIM11382,2025-06-15,SALE013457,Completed
CLAIM11383,2023-11-25,SALE016816,In Progress
CLAIM11384,2025-06-06,SALE007910,In Progress
CLAIM11385,2024-07-28,SALE014029,Completed
CLAIM11386,2025-08-31,SALE012608,Completed
CLAIM11387,2023-12-11,SALE019903,Completed
CLAIM11388,2024-08-26,SALE013878,Completed
CLAIM11389,2025-07-28,SALE007797,Pending Parts
CLAIM11390,2024-07-04,SALE006733,Completed
CLAIM11391,2024-07-31,SALE019187,Completed
CLAIM11392,2024-10-17,SALE016409,Completed
CLAIM11393,2024-07-17,SALE015658,Completed
CLAIM11394,2025-07-13,SALE017780,Completed
CLAIM11395,2024-06-02,SALE010209,In Progress
CLAIM11396,2023-10-27,SALE002002,In Progress
CLAIM11397,2024-10-30,SALE005347,Completed
CLAIM11398,2025-08-25,SALE002108,Pending Parts
CLAIM11399,2025-03-28,SALE016896,Completed
CLAIM11400,2025-05-28,SALE011082,Pending Parts
CLAIM11401,2025-02-13,SALE005734,Completed
CLAIM11402,2025-07-19,SALE009051,Replaced
CLAIM11403,2024-11-22,SALE007072,Completed
CLAIM11404,2025-03-28,SALE016729,Completed
CLAIM11405,2024-07-23,SALE005159,Completed
CLAIM11406,2025-06-28,SALE018175,Completed
CLAIM11407,2024-03-23,SALE008471,Completed
CLAIM11408,2025-08-12,SALE001201,Pending Parts
CLAIM11409,2024-05-16,SALE019511,Pending Parts
CLAIM11410,2025-08-08,SALE015792,Completed
CLAIM11411,2024-09-13,SALE012081,Completed
CLAIM11412,2024-10-28,SALE004556,In Progress
CLAIM11413,2024-02-14,SALE007107,In Progress
CLAIM11414,2024-11-04,SALE006727,Completed
CLAIM11415,2025-06-09,SALE008200,Completed
CLAIM11416,2024-09-28,SALE004501,Pending Parts
CLAIM11417,2025-05-04,SALE007846,Completed
CLAIM11418,2024-06-28,SALE009283,In Progress
CLAIM11419,2025-08-26,SALE003115,In Progress
CLAIM11420,2025-08-16,SALE011790,Completed
CLAIM11421,2025-01-19,SALE000962,In Progress
CLAIM11422,2025-03-06,SALE015334,Completed
CLAIM11423,2025-08-10,SALE000965,Completed
CLAIM11424,2024-12-09,SALE010714,Completed
CLAIM11425,2025-07-23,SALE015902,Pending Parts
CLAIM11426,2024-05-31,SALE018684,Completed
CLAIM11427,2025-07-01,SALE009119,Completed
CLAIM11428,2025-08-07,SALE005586,In Progress
CLAIM11429,2025-08-06,SALE011542,Completed
CLAIM11430,2025-07-28,SALE001613,Replaced
CLAIM11431,2025-08-06,SALE019741,Completed
CLAIM11432,2025-08-13,SALE012059,Completed
CLAIM11433,2025-05-28,SALE008572,Completed
CLAIM11434,2025-03-10,SALE000872,Completed
CLAIM11435,2025-08-31,SALE010726,Pending Parts
CLAIM11436,2024-02-24,SALE004674,Completed
CLAIM11437,2025-01-05,SALE012221,Completed
CLAIM11438,2024-05-06,SALE000748,In Progress
CLAIM11439,2025-09-02,SALE002157,Completed
CLAIM11440,2025-08-01,SALE003135,In Progress
CLAIM11441,2025-09-01,SALE006074,Completed
CLAIM11442,2025-07-23,SALE004096,Completed
CLAIM11443,2025-03-22,SALE011557,In Progress
CLAIM11444,2024-05-27,SALE017385,Pending Parts
CLAIM11445,2025-02-13,SALE008346,Completed
CLAIM11446,2025-07-06,SALE016049,Completed
CLAIM11447,2024-08-07,SALE008360,Completed
CLAIM11448,2025-08-03,SALE014289,Completed
CLAIM11449,2025-03-18,SALE016004,Completed
CLAIM11450,2025-02-18,SALE004435,Completed
CLAIM11451,2023-11-13,SALE013038,Completed
CLAIM11452,2025-05-07,SALE014747,Pending Parts
CLAIM11453,2025-07-15,SALE016352,In Progress
